"replicate","p_value","mean_diff","CI_lower","CI_upper","median_diff","CI_median_lower","CI_median_upper","log_ratio","CI_log_lower","CI_log_upper"
2,0,2.37073439126151,0.544630852491642,7.12130431067876,1.88486389331971,0.544630852491642,7.12130431067876,2.11681468349282,1.10095418774031,3.32113314012178
1,0,1.91168790184249,0.396805641472261,6.03313132949269,1.43489075435174,0.396805641472261,6.03313132949269,1.86695795255227,0.85840750991811,3.12122253371328
3,0.00025,2.28536065662652,0.408446819146037,6.03361293627768,1.8877286420066,0.408446819146037,6.03361293627768,1.84264925527047,0.795345747775721,2.91821240735215
37,0,2.12548860110697,0.435789897816376,6.3618056580516,1.74390790034278,0.435789897816376,6.3618056580516,1.85804609264352,0.815395245087583,3.02168735121599
7,0.00025,1.8868307988176,0.31493293827845,6.05319841348453,1.42475117814686,0.31493293827845,6.05319841348453,1.73371996942002,0.666666720736212,2.98343945350054
19,5e-04,2.20213452812045,0.409876128358319,6.94781904001913,1.74811176152237,0.409876128358319,6.94781904001913,1.74712503552921,0.748279262692625,3.002616312346
61,5e-04,1.62858389515691,0.212142555204653,5.23190479010462,1.23205476984435,0.212142555204653,5.23190479010462,1.55813197220591,0.465720386453551,2.78846876253768
41,0,2.12062612366793,0.465548566127424,6.68471691654193,1.66878398841553,0.465548566127424,6.68471691654193,1.89808858209562,0.914619423277061,3.11418965690764
100,0,2.04724560819844,0.408948761768348,6.49391094633573,1.60645887346518,0.408948761768348,6.49391094633573,1.82279705278691,0.806513374483815,3.06496457669647
8,0.00175,1.30927576773727,0.174031843061399,4.19068294554206,1.02099722696715,0.174031843061399,4.19068294554206,1.49774881347472,0.458313274269993,2.71541743953471
36,5e-04,1.73579116149788,0.292847168139237,5.31835857908419,1.32309863392065,0.292847168139237,5.31835857908419,1.59839334333788,0.584672690292481,2.752292059247
20,0,1.95887609382245,0.402040645529679,5.88981020672889,1.55865030230897,0.402040645529679,5.88981020672889,1.87249938174447,0.850101971861175,3.05653805027907
15,0.00025,1.97742542238186,0.348516609679466,6.0730569549628,1.53205635169661,0.348516609679466,6.0730569549628,1.74953689866266,0.655020478395898,2.94209300749464
18,0.00025,2.25611955138174,0.452069838686169,6.9449667878981,1.74371916567641,0.452069838686169,6.9449667878981,1.92209022779122,0.87784015578541,3.15276974368553
10,0,2.29220991984453,0.487218268722992,6.79671609853285,1.79601299727608,0.487218268722992,6.79671609853285,2.01717354493448,0.982327643763699,3.20955144773602
6,0,2.17825970275062,0.479510556062351,6.58535361187233,1.75372420941841,0.479510556062351,6.58535361187233,1.96060125273006,0.951574797046202,3.15120127584381
29,0.00025,2.0483968357487,0.436357954689247,6.30021090627609,1.61318195725557,0.436357954689247,6.30021090627609,1.85220785537752,0.830211223769369,3.09436747797923
38,0,2.47201228155895,0.531475671670365,7.71059381210361,1.95307947319119,0.531475671670365,7.71059381210361,1.99954985228681,0.964455025565366,3.23703760373277
9,0,2.19998763817293,0.464286195550404,6.63605627021591,1.75429331338466,0.464286195550404,6.63605627021591,1.98839072861797,0.955987883570688,3.19482698827949
84,0.00025,1.7148953461804,0.284305785651597,5.90110777397996,1.297710754845,0.284305785651597,5.90110777397996,1.71427351149177,0.659931409947738,3.02585708191693
12,0,2.53552303337608,0.530343855604479,8.58803053638847,1.91723924742695,0.530343855604479,8.58803053638847,1.96382853986161,0.951193506499379,3.29053431029076
57,5e-04,1.6886604649888,0.282639164950945,5.44230688594665,1.29816038004594,0.282639164950945,5.44230688594665,1.61512902618852,0.592328332349105,2.83564287785147
30,0,2.07695790458,0.385304997520093,8.20541255192127,1.40951844660078,0.385304997520093,8.20541255192127,1.78661595837737,0.799502435275725,3.35790605516807
42,0,2.44841779749896,0.551993664241012,7.52692849572079,1.92609709197478,0.551993664241012,7.52692849572079,2.13485026177521,1.10789291945403,3.38042048735654
21,0.00025,1.92972990183649,0.342985497066117,5.9608490217368,1.47667965164838,0.342985497066117,5.9608490217368,1.74229148899295,0.705111365944295,2.96742465441812
68,0.00025,1.68474217123203,0.307713715343454,5.04653998376343,1.35834776452928,0.307713715343454,5.04653998376343,1.70322900153139,0.678822547215748,2.85949008611437
14,0,2.35991528369172,0.516325959433133,7.37225415523165,1.830245246765,0.516325959433133,7.37225415523165,1.99816370684318,0.973813395338293,3.24072416985154
99,0,1.82331450888948,0.298770145593677,5.92819103665589,1.37868086710294,0.298770145593677,5.92819103665589,1.65528039534465,0.609990216314519,2.92436554277769
83,0,2.1603424843669,0.503930371435746,6.39760470824137,1.67317141306803,0.503930371435746,6.39760470824137,1.92110764827636,0.974005287612493,3.16781146096485
13,0,2.3813280466018,0.550217572634575,6.97278092551423,1.8861592775996,0.550217572634575,6.97278092551423,2.0908697345562,1.08262689332414,3.2731557275582
17,5e-04,2.34131964595473,0.473736629609137,7.38265937156981,1.81215551222626,0.473736629609137,7.38265937156981,1.91830798949929,0.878111868558641,3.16405314725738
40,0.001,1.48856302816969,0.236193493189793,4.76554039183804,1.1401768782006,0.236193493189793,4.76554039183804,1.55392188813238,0.541263328266201,2.75574147574039
58,0.001,1.95194764386825,0.332147283766309,6.10737888473179,1.4887688870594,0.332147283766309,6.10737888473179,1.66441544570383,0.633785264383866,2.88428348868704
5,0.00175,1.58062461969725,0.223659678088356,5.06801394916804,1.20923771979489,0.223659678088356,5.06801394916804,1.60205189714175,0.530206508872716,2.8301309156067
4,0,1.70150731156944,0.279699560064339,5.48260283037833,1.30554269428811,0.279699560064339,5.48260283037833,1.66001630574572,0.620014491469329,2.90961052228245
43,0,1.97527998699603,0.386564029852751,6.19419676861011,1.52042871396005,0.386564029852751,6.19419676861011,1.74320012324879,0.753450688998762,2.97448311829994
93,0,1.73281373817381,0.318046096669823,5.43697547905576,1.34870434366981,0.318046096669823,5.43697547905576,1.74014267538382,0.717984049747912,2.94738013450351
25,0.001,1.46420370704512,0.146140543972597,4.65932138839047,1.13470648157638,0.146140543972597,4.65932138839047,1.51214292912562,0.336047551488874,2.72253585401666
27,0,2.35611528798965,0.531098124899124,7.24723423153029,1.84791868654682,0.531098124899124,7.24723423153029,2.03266242809716,1.02607753071688,3.25268731401529
50,0,2.19809714688393,0.487357187009325,6.52937992461875,1.92498230920459,0.487357187009325,6.52937992461875,1.99160832179212,0.972505723853099,3.16063205451521
28,0,2.42620709670001,0.529281844349483,7.04579469146405,1.92400736807969,0.529281844349483,7.04579469146405,2.0449006020455,1.02000889162852,3.23490155188107
70,0,2.28735755508826,0.472631184940219,6.78190077476161,1.89921459077442,0.472631184940219,6.78190077476161,1.97294660193073,0.905148554719357,3.1333217854553
11,0,2.37334968412009,0.53653332028528,7.18290660515384,1.85297863421942,0.53653332028528,7.18290660515384,2.06269917786679,1.05044107949332,3.26931597991307
64,5e-04,1.78087064516121,0.318853979971284,5.95451318050117,1.30766131705735,0.318853979971284,5.95451318050117,1.78686033827606,0.74108892473165,3.08892419677882
45,0,2.13869417302764,0.489756818530471,6.3358234839487,1.73728103591368,0.489756818530471,6.3358234839487,2.03163146298569,1.03425314109835,3.21097290097724
44,0,2.46264416687293,0.566951832367365,7.7889483179167,1.93631834367998,0.566951832367365,7.7889483179167,2.09762305123544,1.09474804292847,3.37823592618053
24,0,1.81833837562148,0.268843079067286,6.62440017627964,1.3144318587785,0.268843079067286,6.62440017627964,1.68159390028371,0.598350122178054,3.07546972829521
54,0.00125,1.88214875165883,0.341382861149257,5.93986689281737,1.482610354603,0.341382861149257,5.93986689281737,1.7365229493886,0.703695852790847,2.96686389222472
56,0,2.0642878171276,0.417801309573785,6.36430112288483,1.60324229777346,0.417801309573785,6.36430112288483,1.8584614808272,0.830071416898674,3.06195528480195
22,0,2.60772646254791,0.586411886082916,8.10109242446039,2.00132893475402,0.586411886082916,8.10109242446039,2.06860341321849,1.05246450583605,3.32214322707324
46,0.008,1.2477856338533,0.123848496631435,4.24228020458443,0.939608828044507,0.123848496631435,4.24228020458443,1.37435805774667,0.311669106583172,2.63931716627041
34,0,2.13223674872948,0.461929431745042,6.73417155279526,1.61395191774721,0.461929431745042,6.73417155279526,1.89067033135414,0.902501617371612,3.11939217521918
39,0,2.06424457142245,0.417236167364121,6.49596888794811,1.59246264939428,0.417236167364121,6.49596888794811,1.93341037638212,0.920583032905544,3.2014346499905
91,0.00075,1.58929820624921,0.275077672119737,5.24447933856854,1.21700847841232,0.275077672119737,5.24447933856854,1.57552169544722,0.582538270008535,2.83257943489542
96,0.001,1.64320368925432,0.218894766807548,4.97205218158439,1.30519862740096,0.218894766807548,4.97205218158439,1.59330485308391,0.494875020070731,2.768240560886
16,0,2.42868068049986,0.621118767208285,7.28002685447918,1.88143251498628,0.621118767208285,7.28002685447918,2.16901861640965,1.21873733138382,3.37161067732389
97,0.00025,2.01377459156976,0.379273279246218,6.24635569163559,1.5466462274384,0.379273279246218,6.24635569163559,1.8074168155787,0.775333119778122,3.01730482420076
78,0,2.49163650506727,0.472150847706534,7.8407173528603,1.79489448693935,0.472150847706534,7.8407173528603,1.97848085782912,0.915119207147813,3.23894952018212
47,0.00025,1.79840421845567,0.302806213334208,5.78727223953046,1.33566871135021,0.302806213334208,5.78727223953046,1.64566042074779,0.628808576564562,2.90962028651237
74,0,1.97137369414806,0.390595542632732,5.96508121156767,1.55138191400559,0.390595542632732,5.96508121156767,1.80563003103524,0.798570015160252,2.99159597664905
81,0,2.62308075145872,0.497124421780544,7.72831974370079,2.06490478333593,0.497124421780544,7.72831974370079,1.94727012233341,0.863886492017784,3.13461048669247
80,0.0065,1.25558448302539,0.140221890671049,4.28993743897419,0.943910418042833,0.140221890671049,4.28993743897419,1.38754344924473,0.345705360558922,2.65352222368851
60,0,2.25241924894296,0.419095115197221,6.05111829879745,1.70194777534645,0.419095115197221,6.05111829879745,1.96937123021524,0.866790935036878,3.09155038331114
32,5e-04,1.68234261329733,0.291866025453533,5.41555861934439,1.28175574977077,0.291866025453533,5.41555861934439,1.70522438140393,0.672406159505077,2.96315157615072
33,0.00175,1.52538193538423,0.221844115880883,5.12991444899346,1.15833703533118,0.221844115880883,5.12991444899346,1.49989312229292,0.483512535133688,2.76861756285962
72,0,2.11287305957223,0.535451214747008,6.46328854518288,1.69253709601485,0.535451214747008,6.46328854518288,1.88405747859614,0.984696425004626,3.04760385006304
63,0,2.53393428797213,0.558004489607529,7.01606145140646,2.0614458771363,0.558004489607529,7.01606145140646,2.11113177293498,1.06738945422164,3.21679607667533
67,0,2.39695500555461,0.573784742458662,7.36743991799221,1.87260951891795,0.573784742458662,7.36743991799221,2.0502427085949,1.08476815012918,3.28363976550773
86,0,2.3189216296147,0.486229594157388,6.75845965938708,1.90508862414273,0.486229594157388,6.75845965938708,1.98342181151193,0.94235639903182,3.17004905188893
51,0.00025,2.13356509692685,0.387490279117177,6.34632726581287,1.7366926697366,0.387490279117177,6.34632726581287,1.84210628121364,0.785402464561479,3.03848758917207
48,0,2.2492494884173,0.52159684878026,7.04534218984494,1.78305767911966,0.52159684878026,7.04534218984494,1.97302891620242,1.00133805115108,3.2117621011267
59,0.00125,1.57639017389663,0.249452497731192,5.02301637896178,1.20448656064108,0.249452497731192,5.02301637896178,1.61721877154801,0.577701077017316,2.8332022378697
71,0.00125,1.56289340812865,0.233138504252522,5.14285358945303,1.18623537784461,0.233138504252522,5.14285358945303,1.61910764894494,0.55236974866187,2.87464622772573
90,0.00025,1.98768838493563,0.369846421959319,6.13732985903728,1.54232418506386,0.369846421959319,6.13732985903728,1.83893794335444,0.777947790880671,3.04840553687645
55,0,2.13741664854809,0.501987067447258,6.713372574287,1.60955986247599,0.501987067447258,6.713372574287,1.94089446313604,0.978900018918977,3.16479991173274
82,0.00025,2.14155078234764,0.431321489826628,6.59823265064018,1.66691322311211,0.431321489826628,6.59823265064018,1.84298189753987,0.822012628360112,3.05329720034499
35,0,2.33148138449938,0.540165634468089,7.33221010889591,1.84896463585856,0.540165634468089,7.33221010889591,2.10270735742833,1.10330643012686,3.35978410815462
94,0,2.25578057863591,0.44904083814604,7.06170869491121,1.73477478581486,0.44904083814604,7.06170869491121,1.92334138152694,0.887214681198868,3.16459086242054
92,0,2.65154818815877,0.613132133462485,8.12945452106403,2.0110843137965,0.613132133462485,8.12945452106403,2.10617802340957,1.1029025340745,3.35458283602768
23,0,2.24782503572834,0.475232772690322,6.93251328629678,1.75886795106822,0.475232772690322,6.93251328629678,1.98367561659356,0.955357664900586,3.2130442064364
89,0,2.25220735779356,0.424044103353999,6.73796340267598,1.82921083790816,0.424044103353999,6.73796340267598,1.79501608519902,0.761764914123239,2.96312403018296
31,0.00125,1.92073562136775,0.328205171488186,5.84394979790598,1.4982701947447,0.328205171488186,5.84394979790598,1.68433025355311,0.645531844368556,2.85869014941413
98,0,1.94257008885692,0.332884595314487,6.08692912356114,1.49969246277877,0.332884595314487,6.08692912356114,1.72654604602341,0.676251824258403,2.93518584678135
66,0,2.48321610659867,0.600741584755138,7.59787118556174,1.99126840058642,0.600741584755138,7.59787118556174,2.0470344126925,1.05890426633072,3.23615668361663
69,5e-04,1.60814926173357,0.241324268632191,5.15651612073111,1.23762786228182,0.241324268632191,5.15651612073111,1.6997650291049,0.604273069609545,2.94434642970776
76,0.00075,1.80116357788622,0.185904314379758,5.80926046931156,1.41812861265981,0.185904314379758,5.80926046931156,1.70643486902956,0.470833783097592,2.99610156131314
85,0,2.1345050056792,0.443010259579164,6.56681301918982,1.68196262839897,0.443010259579164,6.56681301918982,1.93939674479367,0.914997970109589,3.16856167595805
79,0,2.05244180097686,0.420164822545564,6.41171403489211,1.59021073395037,0.420164822545564,6.41171403489211,1.90292199461721,0.885565828793266,3.14677827466929
87,0.00025,2.08825114186878,0.444960214549218,6.44780899771614,1.62750708508014,0.444960214549218,6.44780899771614,1.8694754458799,0.882984357101593,3.09170038359365
49,0,2.14573495965149,0.432627503732728,6.76989845344862,1.6172537934554,0.432627503732728,6.76989845344862,1.95723126189151,0.922557992782594,3.26569446446658
77,0,1.9845464996218,0.420992156988656,6.16486591033119,1.57867428000499,0.420992156988656,6.16486591033119,2.00400441034446,0.97150283901309,3.23468732787365
88,0,2.04017386692963,0.396879589480379,6.21816739939652,1.62676560171678,0.396879589480379,6.21816739939652,1.82791685220983,0.792763502234681,3.01831547661559
26,0,2.08439080521863,0.373901591127475,6.72891964778286,1.57525580275308,0.373901591127475,6.72891964778286,1.76414905638039,0.730071721294777,3.0258738705831
62,0.00075,1.83958720855593,0.342120719970724,5.85656308051912,1.42286943079382,0.342120719970724,5.85656308051912,1.78234133131141,0.761844369153815,3.01124652362873
52,0,1.95735519062353,0.373877826250813,6.00775523303458,1.53333713311763,0.373877826250813,6.00775523303458,1.80664245904605,0.779348610768172,3.0122855157243
65,0.00075,1.88799759931267,0.268259818268571,6.31554073065717,1.43508539532199,0.268259818268571,6.31554073065717,1.66586477432321,0.553244617643524,2.95019563849784
95,0.00025,2.56210671038702,0.517455234167315,7.34514676533503,2.07028965606089,0.517455234167315,7.34514676533503,2.10023631629774,1.0252437433916,3.28432285457747
75,0,2.31221439383247,0.525038144453477,7.09788648039075,1.84382367836212,0.525038144453477,7.09788648039075,2.06502528799408,1.05337482361868,3.28932222360173
73,0,2.64651516308742,0.617557826676967,8.29740193696879,2.10472672280025,0.617557826676967,8.29740193696879,2.14778672370942,1.13173203308699,3.39198070520466
53,0,2.41690082665756,0.543906978228068,7.03615776813411,1.90602103099062,0.543906978228068,7.03615776813411,2.07091597055956,1.0725158704238,3.24828746469987
