"replicate","p_value","mean_diff","CI_lower","CI_upper","median_diff","CI_median_lower","CI_median_upper","log_ratio","CI_log_lower","CI_log_upper"
465,0.505,-0.339607501648205,-0.877842235381526,0.535603709898397,-0.398367184875867,-0.877842235381526,0.535603709898397,-1.90468538004782,-7.07637470174785,0.799478757877669
375,0.9515,-0.138695585617848,-0.600512694170197,0.738483790016614,-0.201501314570188,-0.600512694170197,0.738483790016614,-1.33563482972991,-6.43784418787071,1.45522433136883
368,0.8545,-0.144616326576909,-0.561685016828894,0.591791168075019,-0.195859747772883,-0.561685016828894,0.591791168075019,-1.43023929866332,-6.64929619740029,1.33292314231558
333,0.649,0.171686472194795,-0.311122641818222,1.21521974965295,0.0956012808955431,-0.311122641818222,1.21521974965295,0.615107410509681,-3.47325167370124,5.19172274870022
420,0.3155,0.19551448345726,-0.517495433322973,1.73170397085657,0.0646818154377947,-0.517495433322973,1.73170397085657,0.0650614256869953,-2.96237053336179,2.10188363234422
355,0.171,1.01069853513278,-0.0741341634964734,3.92996790361371,0.717965414314427,-0.0741341634964734,3.92996790361371,1.41988787716541,-0.215651647194321,3.23682900181016
461,0.246,0.141396277764899,-0.468463742628982,1.36905572555925,0.0481756442363227,-0.468463742628982,1.36905572555925,0.0185770547826973,-3.62763976740921,2.53486104673764
451,0.571,0.370417911749645,-0.549632613367182,2.46815718945429,0.164025700058235,-0.549632613367182,2.46815718945429,0.276883071492338,-1.74791925020936,2.07835676440291
393,0.1805,0.760270779056646,-0.0644488182898618,2.85770280141711,0.550648158262206,-0.0644488182898618,2.85770280141711,1.77952456292679,-0.241435766606438,5.25741851910866
250,0.812,0.363086724894504,-0.399979401749297,2.14986914822064,0.17828149661032,-0.399979401749297,2.14986914822064,0.478835985535538,-2.04408589212223,2.68847582157431
457,0.71,-0.196676715562051,-0.6450805645195,0.608488472876169,-0.256032146478324,-0.6450805645195,0.608488472876169,-1.6867563106532,-7.0694762096516,1.20339930703779
322,0.4125,-0.0047456567177487,-0.420535361430947,0.759448681555772,-0.062955984609185,-0.420535361430947,0.759448681555772,-0.645010948084583,-5.65054174809329,2.68052275177637
398,0.2695,0.0584909378576683,-0.562814233765029,1.37901943160022,-0.0541820752454403,-0.562814233765029,1.37901943160022,-0.352419934384446,-4.06833360846594,1.72707137978373
359,0.8765,0.49261877479042,-0.448471815849099,2.94996553685408,0.267281539932791,-0.448471815849099,2.94996553685408,0.465315323371712,-1.28254212773734,2.11659543148808
300,0.408,-0.426421850590847,-1.00026808165343,0.61329443084133,-0.495119077491124,-1.00026808165343,0.61329443084133,-2.03252075926127,-7.60463780299626,0.754641261726662
263,0.2705,0.19425559239283,-0.549846791989551,1.77637533768292,0.0613665713115502,-0.549846791989551,1.77637533768292,0.00356841979290484,-3.39578839634962,2.07900002541228
226,0.022,1.22786729218451,0.159794111543056,4.14847226438004,0.923245511568484,0.159794111543056,4.14847226438004,2.64165669370438,0.515126315268165,6.91016166315034
453,0.0635,0.870346793904602,0.0434936596561133,3.12086173508706,0.635710755332923,0.0434936596561133,3.12086173508706,2.75185577133555,0.178538406531263,7.71820378343057
469,0.4915,-0.0190341472058572,-0.349735868908575,0.561746651585421,-0.0522123640886832,-0.349735868908575,0.561746651585421,-0.776516574272391,-6.74690874643009,4.31275735518448
399,0.93,-0.0980664019173886,-0.556493265091938,0.804274722803781,-0.164756425031191,-0.556493265091938,0.804274722803781,-1.24665123259267,-6.33241662270588,1.73920036143331
245,0.44,-0.233105261766571,-0.59173584597514,0.319412339688107,-0.262396462089581,-0.59173584597514,0.319412339688107,-2.2030929803798,-7.65181967831008,0.862260230462089
350,0.2335,0.0491739898483691,-0.571613355128393,1.31285026199058,-0.052611669671621,-0.571613355128393,1.31285026199058,-0.377520882346273,-4.19969527113163,1.8580508353618
415,0.323,0.174080451699905,-0.468703749800611,1.51325790469984,0.0646455028033779,-0.468703749800611,1.51325790469984,0.113142411505857,-3.45061661136343,2.59325067644482
445,0.817,0.339970509094681,-0.382118665292703,1.95490137333943,0.176061022095482,-0.382118665292703,1.95490137333943,0.478477218382446,-1.8616735968399,2.54450385260521
371,0.358,0.865800741982311,-0.197132857182803,3.52543299517034,0.604561392762648,-0.197132857182803,3.52543299517034,1.04182359892783,-0.54085843687549,2.63346243478598
265,0.4255,0.253925351058417,-0.480308508579162,1.95059194719269,0.102839790764583,-0.480308508579162,1.95059194719269,0.171825744830333,-2.39001151595462,2.11037108698105
252,0.6735,-0.216058318592619,-0.686512609996194,0.553822770440287,-0.263758319350206,-0.686512609996194,0.553822770440287,-1.66401054615941,-7.07784035899978,1.08575849654002
343,0.51,0.540032127571613,-0.228853270580883,2.39448884150231,0.362877895543282,-0.228853270580883,2.39448884150231,1.27562111021194,-1.06136234089469,4.19979797974186
387,0.239,0.567151887576434,-0.0952121042701163,2.14373823008956,0.409187634754996,-0.0952121042701163,2.14373823008956,2.18167603491864,-0.445376368022399,6.91059481678894
439,0.9835,0.519006820439136,-0.407766965065198,2.91528306824886,0.284486821111201,-0.407766965065198,2.91528306824886,0.548862782656509,-1.21058977485156,2.28184570466436
378,0.626,-0.0504305022857368,-0.698033437870255,1.23892025906892,-0.145936483387759,-0.698033437870255,1.23892025906892,-0.666295693968418,-4.55414935989824,1.55835788499808
232,0.9135,0.342739597222531,-0.320430026428853,1.78203340493549,0.220001397003405,-0.320430026428853,1.78203340493549,0.928653213481016,-2.11472176287103,4.20193456903196
346,0.129,0.135124616506007,-0.512922258327594,1.46932830727849,0.024533387603716,-0.512922258327594,1.46932830727849,-0.0815577647945056,-3.51696921384843,2.17776506761799
449,0.897,0.308025732783026,-0.268642721972468,1.58176779413325,0.196156471358663,-0.268642721972468,1.58176779413325,1.07071800034396,-1.83341259712547,5.08906842837925
367,0.96,0.382930982611456,-0.329942556557046,1.98725116294464,0.223178919609207,-0.329942556557046,1.98725116294464,0.695507193543434,-1.61024920034522,2.9823771829807
405,0.1965,0.94591210539459,-0.0914807681894454,3.56982137307217,0.671988940869262,-0.0914807681894454,3.56982137307217,1.37436321334018,-0.266275547482788,3.1587884405553
423,0.031,1.38132494675946,0.122267104525861,4.70550557040093,1.02854203304364,0.122267104525861,4.70550557040093,1.83547014897071,0.319201961950334,3.64956405736147
