"replicate","p_value","mean_diff","CI_lower","CI_upper","median_diff","CI_median_lower","CI_median_upper","log_ratio","CI_log_lower","CI_log_upper"
170,0.3985,-0.0200623135869361,-0.449263529744856,0.612523762297021,-0.0495880846497956,-0.449263529744856,0.612523762297021,-0.165587091056311,-2.0125524299018,2.10563930398386
161,0.266,0.0356383722710985,-0.532993076638734,1.09367140540663,-0.0506678604339987,-0.532993076638734,1.09367140540663,-0.207935916756095,-2.53708001610882,1.76824154447921
17,0.9385,0.385713171649571,-0.323561953394612,1.94950069703187,0.244953323183908,-0.323561953394612,1.94950069703187,0.55796889971502,-0.951314717245929,2.10821809011829
160,0.945,-0.154456861402189,-0.820440239827593,0.902751540379378,-0.224723313867376,-0.820440239827593,0.902751540379378,-0.550877492323139,-2.3745874968828,1.05413532639659
16,0.00249999999999995,0.168831749249428,-0.651019542933067,2.08388346204011,0.000582604504062306,-0.651019542933067,2.08388346204011,-0.00217348408091339,-1.52076529269435,1.54054268194876
139,0.927,0.440877678407608,-0.373260303814291,2.24353970237849,0.283893810125827,-0.373260303814291,2.24353970237849,0.599449147383113,-1.20389344900541,2.34183548784351
172,0.038,0.0726755592259701,-0.401103150995067,0.951195714646232,0.00595783073862778,-0.401103150995067,0.951195714646232,0.0628677749618687,-1.84765010161798,2.27497920018252
183,0.367,-0.228134049113857,-0.575698551978983,0.155651378545465,-0.233205579133587,-0.575698551978983,0.155651378545465,-1.88489866932913,-6.58830124610873,0.826043606122821
169,0.401,0.554179451908186,-0.168375399748386,2.15669122049123,0.405185231010589,-0.168375399748386,2.15669122049123,1.19832426694309,-0.537471148937812,3.47543741328195
140,0.658,-0.0626950601003033,-0.705276324854966,1.11471632518223,-0.14911242686856,-0.705276324854966,1.11471632518223,-0.372656837738658,-2.19421279683936,1.31143130109888
171,0.282,0.0137723438677812,-0.642264401494821,1.15743196290473,-0.0640824952883604,-0.642264401494821,1.15743196290473,-0.411029553842763,-4.03507887688358,1.72702854944852
123,0.493,-0.0264274903675377,-0.498419563498617,0.778216224109769,-0.0800016833073179,-0.498419563498617,0.778216224109769,-0.431721105155803,-3.57097382068633,2.08265081305359
208,0.963,0.428983344301845,-0.391968591216325,2.19377928117246,0.269774427042831,-0.391968591216325,2.19377928117246,0.576033023907967,-1.21114404919545,2.31142851940428
124,0.154,0.511454420469308,-0.0348576803953822,1.74496571771057,0.384852579580341,-0.0348576803953822,1.74496571771057,2.05805490017782,-0.151628022795143,6.66282541551576
227,0.975,-0.138390279379673,-0.630263320292094,0.566081892862751,-0.173845639207538,-0.630263320292094,0.566081892862751,-0.890880051448328,-4.20114682008587,1.32820606644042
122,0.586,-0.0366934522049946,-0.533523453639394,0.909475690909261,-0.099163428010738,-0.533523453639394,0.909475690909261,-0.385363984077556,-2.52675520174055,1.61062374733321
126,0.3415,0.654438814441701,-0.15906695179652,2.62190499384055,0.466875142727614,-0.15906695179652,2.62190499384055,1.17235730711572,-0.490561667686564,3.03878791412467
248,0.824,0.333071288570124,-0.255187339209712,1.62054694687373,0.215186298222405,-0.255187339209712,1.62054694687373,0.783549353420972,-0.994839122532755,2.99463103878621
207,0.8185,0.224664145807837,-0.361703195471207,1.29909819485837,0.147333274046367,-0.361703195471207,1.29909819485837,0.74077316502617,-2.86773554661705,4.95813541210542
182,0.225,0.151583072823056,-0.526797435132681,1.49804027584232,0.048183244595966,-0.526797435132681,1.49804027584232,0.117894929627908,-1.70382018120365,1.91016931322697
196,0.539,0.383646212296376,-0.195886635737936,1.56950136369069,0.279426707893862,-0.195886635737936,1.56950136369069,1.20045883696662,-0.767429936152375,4.53485880127895
125,0.8855,0.431001403099334,-0.473829092200247,2.37105361464117,0.249597792871478,-0.473829092200247,2.37105361464117,0.442510427965527,-1.30115695396766,2.04302826624588
187,0.4395,-0.0190320685149637,-0.518526016857352,0.850353955508842,-0.0743279890681795,-0.518526016857352,0.850353955508842,-0.441978904914312,-3.91435425795606,1.89856465848303
333,0.748,-0.0764930614265018,-0.508048633051504,0.624870259071242,-0.113266022161277,-0.508048633051504,0.624870259071242,-0.582117737479328,-3.31710158108979,1.79619042924465
186,0.6085,0.37103580517726,-0.207988744221157,1.59966577019593,0.261199997463998,-0.207988744221157,1.59966577019593,1.10360574397419,-0.862456753776635,3.95696217585055
250,0.1025,0.0902161590702476,-0.421937751525394,1.07844052775293,0.0161846668251569,-0.421937751525394,1.07844052775293,0.0869615145777237,-1.67117409508564,1.98266348752418
