"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
249,0.0204653356656185,0.92007992007992,0.0809190809190809,0.192
246,0.0725484585444036,0.719280719280719,0.281718281718282,0.483
213,0.00431647086144276,0.953046953046953,0.047952047952048,0.125
241,0.0458896976183644,0.833166833166833,0.167832167832168,0.334
247,0.143904963626868,0.428571428571429,0.572427572427572,0.934
242,0.344206744741401,0.0629370629370629,0.938061938061938,0.062
243,0.107847402640462,0.581418581418581,0.41958041958042,0.769
250,0.117518687457579,0.534465534465534,0.466533466533467,0.859
239,0.0575670817563833,0.797202797202797,0.203796203796204,0.369
233,0.114521132953725,0.546453546453546,0.454545454545455,0.829
235,0.335642226366457,0.032967032967033,0.968031968031968,0.032
236,0.06030263498686,0.783216783216783,0.217782217782218,0.449
232,0.103907602708946,0.557442557442557,0.443556443556444,0.778
234,0.0322809756234853,0.876123876123876,0.124875124875125,0.271
227,-0.0200433935125269,0.981018981018981,0.01998001998002,0.099
230,0.00231784987156817,0.938061938061938,0.0629370629370629,0.163
231,0.19795733763743,0.251748251748252,0.749250749250749,0.56
223,0.0462760632809187,0.816183816183816,0.184815184815185,0.328
226,0.337616473376322,0.044955044955045,0.956043956043956,0.044
222,0.152287565031627,0.372627372627373,0.628371628371628,0.87
229,0.117239150274006,0.519480519480519,0.481518481518482,0.855
224,-0.00558514798482975,0.976023976023976,0.024975024975025,0.101
220,0.0579645517734462,0.792207792207792,0.208791208791209,0.383
228,0.0639567063155282,0.791208791208791,0.20979020979021,0.398
221,0.185346266087716,0.280719280719281,0.72027972027972,0.643
225,0.248190581311466,0.135864135864136,0.865134865134865,0.232
288,0.244091792218318,0.148851148851149,0.852147852147852,0.266
266,0.115557656057319,0.504495504495505,0.496503496503497,0.87
269,0.187005349662105,0.244755244755245,0.756243756243756,0.585
264,0.00276310582673738,0.952047952047952,0.048951048951049,0.12
268,-0.011352996680508,0.979020979020979,0.021978021978022,0.08
267,0.118736369635488,0.518481518481518,0.482517482517482,0.855
265,0.0728031784062786,0.718281718281718,0.282717282717283,0.524
262,0.195676118576814,0.232767232767233,0.768231768231768,0.515
261,-0.0018472683691385,0.965034965034965,0.035964035964036,0.116
254,0.055160252124789,0.792207792207792,0.208791208791209,0.442
256,0.0673379349254829,0.764235764235764,0.236763236763237,0.466
255,0.116711648100932,0.561438561438561,0.43956043956044,0.833
260,0.130331725053644,0.442557442557443,0.558441558441558,0.96
253,0.115159554930755,0.529470529470529,0.471528471528472,0.835
258,0.111372115367843,0.575424575424575,0.425574425574426,0.823
252,-0.0052762592224675,0.97002997002997,0.030969030969031,0.102
251,0.119593097882774,0.501498501498502,0.4995004995005,0.889
287,0.071037435036701,0.763236763236763,0.237762237762238,0.436
259,0.217033707367042,0.198801198801199,0.802197802197802,0.435
257,0.25795552920061,0.128871128871129,0.872127872127872,0.223
292,0.0563625249838374,0.788211788211788,0.212787212787213,0.387
291,0.201042065274248,0.234765234765235,0.766233766233766,0.487
300,-0.000770148866538787,0.962037962037962,0.038961038961039,0.119
289,0.202077749061379,0.216783216783217,0.784215784215784,0.488
299,0.249538020427996,0.122877122877123,0.878121878121878,0.211
263,0.117945391927727,0.514485514485514,0.486513486513487,0.903
294,0.107330506203793,0.578421578421578,0.422577422577423,0.759
290,0.181220598273701,0.298701298701299,0.702297702297702,0.647
295,0.70674064031744,0.0539460539460539,0.947052947052947,0.079
293,0.23910981182287,0.148851148851149,0.852147852147852,0.283
298,0.178610655473096,0.301698301698302,0.699300699300699,0.717
296,0.0568369959516089,0.759240759240759,0.241758241758242,0.414
297,0.297816936749989,0.0719280719280719,0.929070929070929,0.077
284,0.143410143840348,0.436563436563437,0.564435564435564,0.934
286,0.181504382274206,0.273726273726274,0.727272727272727,0.627
282,0.182291870881274,0.312687312687313,0.688311688311688,0.647
285,0.2531836832246,0.128871128871129,0.872127872127872,0.198
283,0.0183879238134792,0.926073926073926,0.0749250749250749,0.196
272,0.10333377855353,0.606393606393606,0.394605394605395,0.71
279,0.122753979821423,0.504495504495505,0.496503496503497,0.903
275,0.0532031932239601,0.799200799200799,0.201798201798202,0.383
276,0.24136110794446,0.12987012987013,0.871128871128871,0.252
271,0.150221047265634,0.402597402597403,0.598401598401598,0.871
270,0.00060111646731825,0.957042957042957,0.043956043956044,0.129
281,0.117811247549873,0.518481518481518,0.482517482517482,0.854
277,-0.00324987585454285,0.965034965034965,0.035964035964036,0.125
278,0.242893668827533,0.162837162837163,0.838161838161838,0.321
273,0.0583343472055201,0.772227772227772,0.228771228771229,0.408
280,0.116673577272993,0.58041958041958,0.420579420579421,0.791
274,0.0110403107765522,0.941058941058941,0.0599400599400599,0.137
338,0.149821965756854,0.373626373626374,0.627372627372627,0.887
317,0.120564627127561,0.493506493506494,0.507492507492508,0.917
316,0.127348989626097,0.467532467532468,0.533466533466533,0.962
314,0.187011455647412,0.274725274725275,0.726273726273726,0.611
315,0.0925661346841458,0.64035964035964,0.360639360639361,0.639
311,0.010627503323973,0.937062937062937,0.0639360639360639,0.163
319,0.0137566096734878,0.911088911088911,0.0899100899100899,0.21
318,0.260586834080449,0.125874125874126,0.875124875124875,0.181
312,0.147201554074225,0.408591408591409,0.592407592407592,0.907
309,0.207010183850663,0.201798201798202,0.799200799200799,0.43
306,0.0784906191102254,0.706293706293706,0.294705294705295,0.526
304,0.20334971103421,0.242757242757243,0.758241758241758,0.501
302,0.0504450342081726,0.808191808191808,0.192807192807193,0.353
303,0.289545865702297,0.0979020979020979,0.903096903096903,0.137
337,0.0232836119399627,0.886113886113886,0.114885114885115,0.249
301,0.0177240017747852,0.919080919080919,0.0819180819180819,0.19
