"replicate_number","estimated_QST","p_value_pos","p_value_neg","p_value"
155,0.0827956532822268,0.919080919080919,0.0819180819180819,0.175
163,0.417569736289814,0.0769230769230769,0.924075924075924,0.122
181,0.0139531370659623,0.988011988011988,0.012987012987013,0.061
176,0.31941429160045,0.202797202797203,0.798201798201798,0.477
179,0.180062865998508,0.622377622377622,0.378621378621379,0.69
178,0.623120301760982,0.004995004995005,0.996003996003996,0.004
175,0.162830156887879,0.674325674325674,0.326673326673327,0.561
177,0.354778265910509,0.165834165834166,0.835164835164835,0.361
174,0.133771434759233,0.765234765234765,0.235764235764236,0.403
180,0.327158445933098,0.281718281718282,0.719280719280719,0.579
170,0.135521882622856,0.819180819180819,0.181818181818182,0.346
171,0.125555292987864,0.791208791208791,0.20979020979021,0.395
173,0.411713675329847,0.0879120879120879,0.913086913086913,0.161
172,0.169709050279875,0.683316683316683,0.317682317682318,0.566
191,0.0512072621468045,0.97002997002997,0.030969030969031,0.108
169,0.337529510662205,0.21978021978022,0.781218781218781,0.463
190,0.101418651647193,0.852147852147852,0.148851148851149,0.26
189,0.230360074477789,0.438561438561439,0.562437562437562,0.987
193,0.126690060567548,0.791208791208791,0.20979020979021,0.395
192,0.0822027514643385,0.914085914085914,0.0869130869130869,0.171
188,0.163357659482614,0.701298701298701,0.2997002997003,0.56
187,0.188718644447967,0.586413586413586,0.414585414585415,0.722
186,0.268841904135378,0.343656343656344,0.657342657342657,0.808
185,0.207693122493384,0.559440559440559,0.441558441558442,0.836
184,0.179335163373493,0.642357642357642,0.358641358641359,0.66
243,0.206055791633024,0.545454545454545,0.455544455544456,0.845
245,0.279152486189927,0.292707292707293,0.708291708291708,0.695
244,0.106541225964252,0.855144855144855,0.145854145854146,0.279
201,0.100576162311669,0.862137862137862,0.138861138861139,0.264
202,0.351075939667578,0.127872127872128,0.873126873126873,0.274
207,0.0643954498603779,0.93006993006993,0.0709290709290709,0.137
203,0.204229986803796,0.562437562437562,0.438561438561439,0.812
237,0.397526753596843,0.0739260739260739,0.927072927072927,0.139
208,0.332422744994831,0.228771228771229,0.772227772227772,0.452
210,0.305516917759865,0.257742257742258,0.743256743256743,0.537
246,0.259619525412036,0.374625374625375,0.626373626373626,0.844
209,0.225004416223727,0.453546453546454,0.547452547452547,0.957
250,0.135392836397533,0.771228771228771,0.22977022977023,0.415
236,0.105903036937099,0.85014985014985,0.150849150849151,0.28
247,0.222272339763028,0.481518481518482,0.519480519480519,0.978
249,0.180559006500507,0.603396603396603,0.397602397602398,0.697
248,0.174768045636122,0.66033966033966,0.340659340659341,0.634
239,0.129764490179911,0.798201798201798,0.202797202797203,0.398
242,0.324410012410808,0.216783216783217,0.784215784215784,0.457
238,0.341920861748341,0.188811188811189,0.812187812187812,0.398
224,0.311279147123925,0.255744255744256,0.745254745254745,0.549
204,0.160376379051521,0.713286713286713,0.287712287712288,0.534
241,0.0278033458744755,0.979020979020979,0.021978021978022,0.059
240,0.0334317125920055,0.975024975024975,0.025974025974026,0.068
225,0.396057717634679,0.0669330669330669,0.934065934065934,0.143
223,0.173539007890917,0.659340659340659,0.341658341658342,0.619
220,0.0566147235767854,0.954045954045954,0.046953046953047,0.106
219,0.105265905097153,0.851148851148851,0.14985014985015,0.292
222,0.297262000766596,0.240759240759241,0.76023976023976,0.55
218,0.270238010940303,0.334665334665335,0.666333666333666,0.762
221,0.0857418594935149,0.895104895104895,0.105894105894106,0.206
211,0.368285560909793,0.153846153846154,0.847152847152847,0.306
216,0.427727236514087,0.0629370629370629,0.938061938061938,0.108
228,0.000116388125510299,0.993006993006993,0.00799200799200799,0.052
213,0.214651159376479,0.516483516483517,0.484515484515485,0.908
215,0.145094190005919,0.762237762237762,0.238761238761239,0.462
217,0.187943297064743,0.631368631368631,0.36963036963037,0.717
214,0.109114877770042,0.871128871128871,0.12987012987013,0.284
212,0.0315701200792854,0.977022977022977,0.023976023976024,0.068
206,-0.00201828703069463,0.995004995004995,0.00599400599400599,0.04
233,0.0871322265853143,0.901098901098901,0.0999000999000999,0.215
235,0.272203446539346,0.340659340659341,0.66033966033966,0.764
234,0.309970017836676,0.241758241758242,0.759240759240759,0.506
232,0.253493257825519,0.403596403596404,0.597402597402597,0.869
231,0.229838528824984,0.422577422577423,0.578421578421578,0.983
229,0.339789417694208,0.204795204795205,0.796203796203796,0.444
227,0.0862133963307031,0.919080919080919,0.0819180819180819,0.174
205,0.217613591830686,0.504495504495505,0.496503496503497,0.898
230,0.273043914917608,0.371628371628372,0.629370629370629,0.777
226,0.13348018645514,0.755244755244755,0.245754245754246,0.422
293,0.212228002028573,0.487512487512487,0.513486513486514,0.877
300,0.464789954378262,0.036963036963037,0.964035964035964,0.043
297,0.214125562425238,0.520479520479521,0.480519480519481,0.852
256,0.143671805872739,0.752247752247752,0.248751248751249,0.462
257,0.00576330889465039,0.99000999000999,0.010989010989011,0.037
296,0.483064150143817,0.024975024975025,0.976023976023976,0.028
251,0.150389256643677,0.742257742257742,0.258741258741259,0.475
299,0.174079748713709,0.645354645354645,0.355644355644356,0.63
259,0.201480334927915,0.545454545454545,0.455544455544456,0.786
298,0.26100854177808,0.393606393606394,0.607392607392607,0.867
294,0.224139853016023,0.506493506493506,0.494505494505495,0.96
288,0.0920456100822584,0.893106893106893,0.107892107892108,0.233
252,0.244667436441155,0.446553446553447,0.554445554445554,0.975
295,0.171145391797138,0.661338661338661,0.33966033966034,0.608
258,0.297541394697502,0.28971028971029,0.711288711288711,0.632
255,0.163350685258474,0.673326673326673,0.327672327672328,0.559
286,0.134816610108571,0.764235764235764,0.236763236763237,0.439
254,0.360922779156356,0.124875124875125,0.876123876123876,0.28
292,0.181642609532419,0.614385614385614,0.386613386613387,0.68
287,0.471138565258089,0.028971028971029,0.972027972027972,0.034
289,0.421694901790289,0.0649350649350649,0.936063936063936,0.092
290,0.119213563588872,0.81018981018981,0.190809190809191,0.34
273,0.151840649937462,0.738261738261738,0.262737262737263,0.474
291,0.263857334768293,0.355644355644356,0.645354645354645,0.799
274,0.320714880311588,0.225774225774226,0.775224775224775,0.462
260,0.109144682508947,0.86013986013986,0.140859140859141,0.282
275,0.278912079804032,0.308691308691309,0.692307692307692,0.716
271,0.247450445184917,0.403596403596404,0.597402597402597,0.91
264,0.223391162525717,0.485514485514486,0.515484515484515,0.936
267,0.254906285462958,0.376623376623377,0.624375624375624,0.83
270,0.255726268481064,0.372627372627373,0.628371628371628,0.824
269,0.0130780513195895,0.988011988011988,0.012987012987013,0.052
272,0.375189410434488,0.110889110889111,0.89010989010989,0.213
266,0.0874275120906143,0.902097902097902,0.0989010989010989,0.193
265,0.192541130142423,0.575424575424575,0.425574425574426,0.74
261,0.314843019717323,0.243756243756244,0.757242757242757,0.532
284,0.147307673289875,0.733266733266733,0.267732267732268,0.503
268,0.253825552447895,0.41958041958042,0.581418581418581,0.901
262,0.192652307618312,0.619380619380619,0.381618381618382,0.732
278,0.178513591330262,0.641358641358641,0.35964035964036,0.647
263,0.241268987328743,0.450549450549451,0.55044955044955,0.945
285,0.2045764918396,0.556443556443556,0.444555444555445,0.81
277,0.0777004847839103,0.906093906093906,0.0949050949050949,0.198
283,0.329590038466462,0.175824175824176,0.825174825174825,0.425
281,0.292469224270889,0.294705294705295,0.706293706293706,0.634
279,0.333068748807573,0.174825174825175,0.826173826173826,0.401
280,0.0697047120650174,0.926073926073926,0.0749250749250749,0.182
282,0.270410713189147,0.370629370629371,0.63036963036963,0.773
276,0.240097646058682,0.491508491508492,0.509490509490509,0.999
253,0.227691524905767,0.484515484515485,0.516483516483517,0.946
311,0.240268480250469,0.427572427572428,0.573426573426573,0.943
349,0.388538613297656,0.102897102897103,0.898101898101898,0.211
